0x12CB3460, 36963305675329128, 230978515, 230978518, 3, 640x360 
0x12CB3460, 36963305675646768, 230978545, 230978548, 3, 640x360 
0x12CB3460, 36963305675967584, 230978575, 230978578, 3, 640x360 
0x12CB3460, 36963305676287184, 230978605, 230978608, 3, 640x360 
0x12CB3460, 36963305676607304, 230978635, 230978638, 3, 640x360 
0x12CB3460, 36963305676927760, 230978675, 230978677, 2, 640x360 
0x12CB3460, 36963305677248840, 230978706, 230978709, 3, 640x360 
0x12CB3460, 36963305677571640, 230978735, 230978738, 3, 640x360 
0x12CB3460, 36963305677887376, 230978765, 230978768, 3, 640x360 
0x12CB3460, 36963305678366312, 230978815, 230978817, 2, 640x360 
0x12CB3460, 36963305678688088, 230978846, 230978869, 23, 640x360 
0x12CB3460, 36963305679007104, 230978879, 230978881, 2, 640x360 
0x12CB3460, 36963305679326568, 230978906, 230978910, 4, 640x360 
0x12CB3460, 36963305679649008, 230978945, 230978947, 2, 640x360 
0x12CB3460, 36963305679966952, 230978975, 230978978, 3, 640x360 
0x12CB3460, 36963305680288288, 230979005, 230979008, 3, 640x360 
0x12CB3460, 36963305680608200, 230979036, 230979039, 3, 640x360 
0x12CB3460, 36963305680926928, 230979066, 230979070, 4, 640x360 
0x12CB3460, 36963305681247448, 230979107, 230979109, 2, 640x360 
0x12CB3460, 36963305681567040, 230979135, 230979137, 2, 640x360 
0x12CB3460, 36963305681888096, 230979166, 230979168, 2, 640x360 
0x12CB3460, 36963305682368608, 230979216, 230979219, 3, 640x360 
0x12CB3460, 36963305682688824, 230979245, 230979248, 3, 640x360 
0x12CB3460, 36963305683006472, 230979277, 230979279, 2, 640x360 
0x12CB3460, 36963305683328336, 230979316, 230979318, 2, 640x360 
0x12CB3460, 36963305683648848, 230979387, 230979389, 2, 640x360 
0x12CB3460, 36963305684287536, 230979406, 230979408, 2, 640x360 
0x12CB3460, 36963305684607864, 230979435, 230979438, 3, 640x360 
0x12CB3460, 36963305684926168, 230979466, 230979469, 3, 640x360 
0x12CB3460, 36963305685247608, 230979506, 230979509, 3, 640x360 
0x12CB3460, 36963305685567384, 230979535, 230979537, 2, 640x360 
0x12CB3460, 36963305685887384, 230979566, 230979568, 2, 640x360 
0x12CB3460, 36963305686372480, 230979615, 230979618, 3, 640x360 
0x12CB3460, 36963305686689416, 230979645, 230979648, 3, 640x360 
0x12CB3460, 36963305687007768, 230979675, 230979680, 5, 640x360 
0x12CB3460, 36963305687328592, 230979706, 230979710, 4, 640x360 
0x12CB3460, 36963305687647056, 230979745, 230979748, 3, 640x360 
0x12CB3460, 36963305687968992, 230979776, 230979778, 2, 640x360 
0x12CB3460, 36963305688285920, 230979805, 230979807, 2, 640x360 
0x12CB3460, 36963305688606208, 230979836, 230979839, 3, 640x360 
0x12CB3460, 36963305688927440, 230979871, 230979874, 3, 640x360 
0x12CB3460, 36963305689246904, 230979905, 230979908, 3, 640x360 
0x12CB3460, 36963305689567240, 230979935, 230979937, 2, 640x360 
0x12CB3460, 36963305690048608, 230979986, 230979988, 2, 640x360 
0x12CB3460, 36963305690368640, 230980015, 230980017, 2, 640x360 
0x12CB3460, 36963305690688848, 230980044, 230980048, 4, 640x360 
0x12CB3460, 36963305691006808, 230980076, 230980079, 3, 640x360 
0x12CB3460, 36963305691327504, 230980106, 230980111, 5, 640x360 
0x12CB3460, 36963305691648328, 230980145, 230980148, 3, 640x360 
0x12CB3460, 36963305691967488, 230980175, 230980178, 3, 640x360 
0x12CB3460, 36963305692286360, 230980205, 230980209, 4, 640x360 
0x12CB3460, 36963305692608416, 230980236, 230980239, 3, 640x360 
0x12CB3460, 36963305692926904, 230980265, 230980269, 4, 640x360 
0x12CB3460, 36963305693247920, 230980305, 230980308, 3, 640x360 
0x12CB3460, 36963305693568248, 230980335, 230980337, 2, 640x360 
0x12CB3460, 36963305694047144, 230980395, 230980399, 4, 640x360 
0x12CB3460, 36963305694367336, 230980415, 230980417, 2, 640x360 
0x12CB3460, 36963305694686568, 230980446, 230980449, 3, 640x360 
0x12CB3460, 36963305695007736, 230980475, 230980478, 3, 640x360 
0x12CB3460, 36963305695327768, 230980506, 230980510, 4, 640x360 
0x12CB3460, 36963305695647360, 230980546, 230980548, 2, 640x360 
0x12CB3460, 36963305695968256, 230980575, 230980577, 2, 640x360 
0x12CB3460, 36963305696288008, 230980605, 230980608, 3, 640x360 
0x12CB3460, 36963305696608544, 230980635, 230980638, 3, 640x360 
0x12CB3460, 36963305696927760, 230980675, 230980678, 3, 640x360 
0x12CB3460, 36963305697248144, 230980706, 230980709, 3, 640x360 
0x12CB3460, 36963305697727944, 230980746, 230980749, 3, 640x360 
0x12CB3460, 36963305698046432, 230980786, 230980788, 2, 640x360 
0x12CB3460, 36963305698367256, 230980816, 230980819, 3, 640x360 
0x12CB3460, 36963305698687264, 230980845, 230980859, 14, 640x360 
0x12CB3460, 36963305699006728, 230980876, 230980878, 2, 640x360 
0x12CB3460, 36963305699327264, 230980906, 230980911, 5, 640x360 
0x12CB3460, 36963305699647688, 230980945, 230980948, 3, 640x360 
0x12CB3460, 36963305699967352, 230980975, 230980977, 2, 640x360 
0x12CB3460, 36963305700286432, 230981005, 230981008, 3, 640x360 
0x12CB3460, 36963305700607800, 230981036, 230981044, 8, 640x360 
0x12CB3460, 36963305700928704, 230981066, 230981069, 3, 640x360 
0x12CB3460, 36963305701247360, 230981105, 230981110, 5, 640x360 
0x12CB3460, 36963305701727896, 230981145, 230981149, 4, 640x360 
0x12CB3460, 36963305702048352, 230981185, 230981188, 3, 640x360 
0x12CB3460, 36963305702369584, 230981216, 230981219, 3, 640x360 
0x12CB3460, 36963305702687440, 230981245, 230981247, 2, 640x360 
0x12CB3460, 36963305703007920, 230981276, 230981278, 2, 640x360 
0x12CB3460, 36963305703326784, 230981306, 230981310, 4, 640x360 
0x12CB3460, 36963305703648632, 230981345, 230981368, 23, 640x360 
0x12CB3460, 36963305703966928, 230981376, 230981380, 4, 640x360 
0x12CB3460, 36963305704286336, 230981405, 230981423, 18, 640x360 
0x12CB3460, 36963305704608256, 230981436, 230981438, 2, 640x360 
0x12CB3460, 36963305704927728, 230981476, 230981479, 3, 640x360 
0x12CB3460, 36963305705249224, 230981505, 230981508, 3, 640x360 
0x12CB3460, 36963305705729056, 230981555, 230981558, 3, 640x360 
0x12CB3460, 36963305706049640, 230981586, 230981589, 3, 640x360 
0x12CB3460, 36963305706368904, 230981615, 230981618, 3, 640x360 
0x12CB3460, 36963305706689128, 230981645, 230981648, 3, 640x360 
0x12CB3460, 36963305707007112, 230981675, 230981678, 3, 640x360 
0x12CB3460, 36963305707329640, 230981716, 230981719, 3, 640x360 
0x12CB3460, 36963305707651048, 230981745, 230981748, 3, 640x360 
0x12CB3460, 36963305707969000, 230981775, 230981778, 3, 640x360 
0x12CB3460, 36963305708287408, 230981805, 230981807, 2, 640x360 
0x12CB3460, 36963305708607576, 230981835, 230981838, 3, 640x360 
0x12CB3460, 36963305708930568, 230981873, 230981876, 3, 640x360 
0x12CB3460, 36963305709407560, 230981916, 230981919, 3, 640x360 
0x12CB3460, 36963305709726720, 230981946, 230981950, 4, 640x360 
0x12CB3460, 36963305710049800, 230981986, 230981988, 2, 640x360 
0x12CB3460, 36963305710367440, 230982015, 230982018, 3, 640x360 
0x12CB3460, 36963305710686368, 230982045, 230982048, 3, 640x360 
0x12CB3460, 36963305711010192, 230982076, 230982079, 3, 640x360 
0x12CB3460, 36963305711326176, 230982115, 230982118, 3, 640x360 
0x12CB3460, 36963305711646344, 230982146, 230982148, 2, 640x360 
0x12CB3460, 36963305711969216, 230982174, 230982177, 3, 640x360 
0x12CB3460, 36963305712286496, 230982205, 230982210, 5, 640x360 
0x12CB3460, 36963305712606192, 230982235, 230982238, 3, 640x360 
0x12CB3460, 36963305712927312, 230982275, 230982278, 3, 640x360 
0x12CB3460, 36963305713407272, 230982315, 230982318, 3, 640x360 
0x12CB3460, 36963305713727552, 230982383, 230982387, 4, 640x360 
0x12CB3460, 36963305714366808, 230982415, 230982422, 7, 640x360 
0x12CB3460, 36963305714685928, 230982445, 230982449, 4, 640x360 
0x12CB3460, 36963305715008960, 230982476, 230982478, 2, 640x360 
0x12CB3460, 36963305715326208, 230982516, 230982519, 3, 640x360 
0x12CB3460, 36963305715646712, 230982546, 230982553, 7, 640x360 
0x12CB3460, 36963305715966000, 230982576, 230982579, 3, 640x360 
0x12CB3460, 36963305716286360, 230982606, 230982612, 6, 640x360 
0x12CB3460, 36963305716609832, 230982636, 230982639, 3, 640x360 
0x12CB3460, 36963305716932232, 230982668, 230982672, 4, 640x360 
0x12CB3460, 36963305717407840, 230982715, 230982718, 3, 640x360 
0x12CB3460, 36963305717728792, 230982747, 230982751, 4, 640x360 
0x12CB3460, 36963305718051224, 230982785, 230982788, 3, 640x360 
0x12CB3460, 36963305718365912, 230982815, 230982818, 3, 640x360 
0x12CB3460, 36963305718687096, 230982845, 230982852, 7, 640x360 
0x12CB3460, 36963305719012064, 230982883, 230982885, 2, 640x360 
0x12CB3460, 36963305719330264, 230982914, 230982917, 3, 640x360 
0x12CB3460, 36963305719647208, 230982945, 230982949, 4, 640x360 
0x12CB3460, 36963305719975128, 230982975, 230982978, 3, 640x360 
0x12CB3460, 36963305720287664, 230983005, 230983009, 4, 640x360 
0x12CB3460, 36963305720608272, 230983035, 230983039, 4, 640x360 
0x12CB3460, 36963305721085720, 230983085, 230983093, 8, 640x360 
0x12CB3460, 36963305721407216, 230983115, 230983118, 3, 640x360 
0x12CB3460, 36963305721725888, 230983148, 230983151, 3, 640x360 
0x12CB3460, 36963305722046776, 230983186, 230983189, 3, 640x360 
0x12CB3460, 36963305722367336, 230983216, 230983218, 2, 640x360 
0x12CB3460, 36963305722687208, 230983245, 230983248, 3, 640x360 
0x12CB3460, 36963305723008208, 230983276, 230983279, 3, 640x360 
0x12CB3460, 36963305723326560, 230983310, 230983313, 3, 640x360 
0x12CB3460, 36963305723646424, 230983348, 230983351, 3, 640x360 
0x12CB3460, 36963305723966680, 230983375, 230983379, 4, 640x360 
0x12CB3460, 36963305724286744, 230983406, 230983408, 2, 640x360 
0x12CB3460, 36963305724608760, 230983436, 230983438, 2, 640x360 
0x12CB3460, 36963305725086112, 230983485, 230983487, 2, 640x360 
0x12CB3460, 36963305725408288, 230983516, 230983519, 3, 640x360 
0x12CB3460, 36963305725728936, 230983558, 230983561, 3, 640x360 
0x12CB3460, 36963305726047776, 230983586, 230983603, 17, 640x360 
0x12CB3460, 36963305726368176, 230983615, 230983617, 2, 640x360 
0x12CB3460, 36963305726687088, 230983646, 230983648, 2, 640x360 
0x12CB3460, 36963305727009672, 230983676, 230983681, 5, 640x360 
0x12CB3460, 36963305727326296, 230983706, 230983717, 11, 640x360 
0x12CB3460, 36963305727647752, 230983746, 230983749, 3, 640x360 
0x12CB3460, 36963305727971288, 230983775, 230983778, 3, 640x360 
0x12CB3460, 36963305728286592, 230983806, 230983824, 18, 640x360 
0x12CB3460, 36963305728780040, 230983896, 230983899, 3, 640x360 
0x12CB3460, 36963305729412152, 230983916, 230983919, 3, 640x360 
0x12CB3460, 36963305729730272, 230983955, 230983962, 7, 640x360 
0x12CB3460, 36963305730054256, 230983986, 230983990, 4, 640x360 
0x12CB3460, 36963305730371088, 230984015, 230984018, 3, 640x360 
0x12CB3460, 36963305730686784, 230984055, 230984060, 5, 640x360 
0x12CB3460, 36963305731007768, 230984075, 230984078, 3, 640x360 
0x12CB3460, 36963305731326920, 230984115, 230984118, 3, 640x360 
0x12CB3460, 36963305731646504, 230984145, 230984147, 2, 640x360 
0x12CB3460, 36963305731967768, 230984176, 230984179, 3, 640x360 
0x12CB3460, 36963305732287144, 230984207, 230984215, 8, 640x360 
0x12CB3460, 36963305732767488, 230984256, 230984260, 4, 640x360 
0x12CB3460, 36963305733085528, 230984285, 230984288, 3, 640x360 
0x12CB3460, 36963305733405680, 230984316, 230984319, 3, 640x360 
0x12CB3460, 36963305733727104, 230984383, 230984392, 9, 640x360 
0x12CB3460, 36963305734372224, 230984416, 230984419, 3, 640x360 
0x12CB3460, 36963305734686680, 230984445, 230984448, 3, 640x360 
0x12CB3460, 36963305735006912, 230984475, 230984478, 3, 640x360 
0x12CB3460, 36963305735331144, 230984516, 230984518, 2, 640x360 
0x12CB3460, 36963305735647936, 230984545, 230984547, 2, 640x360 
0x12CB3460, 36963305735967824, 230984576, 230984578, 2, 640x360 
0x12CB3460, 36963305736288344, 230984605, 230984608, 3, 640x360 
0x12CB3460, 36963305736768696, 230984656, 230984660, 4, 640x360 
0x12CB3460, 36963305737086816, 230984686, 230984689, 3, 640x360 
0x12CB3460, 36963305737408752, 230984715, 230984719, 4, 640x360 
0x12CB3460, 36963305737726984, 230984755, 230984759, 4, 640x360 
0x12CB3460, 36963305738045928, 230984785, 230984787, 2, 640x360 
0x12CB3460, 36963305738367192, 230984816, 230984819, 3, 640x360 
0x12CB3460, 36963305738686584, 230984845, 230984848, 3, 640x360 
0x12CB3460, 36963305739067824, 230984885, 230984889, 4, 640x360 
0x12CB3460, 36963305739326776, 230984914, 230984917, 3, 640x360 
0x12CB3460, 36963305739646768, 230984945, 230984947, 2, 640x360 
0x12CB3460, 36963305739966616, 230984975, 230984978, 3, 640x360 
0x12CB3460, 36963305740448768, 230985025, 230985029, 4, 640x360 
0x12CB3460, 36963305740768112, 230985056, 230985060, 4, 640x360 
0x12CB3460, 36963305741086144, 230985085, 230985088, 3, 640x360 
0x12CB3460, 36963305741407688, 230985116, 230985118, 2, 640x360 
0x12CB3460, 36963305741728416, 230985155, 230985159, 4, 640x360 
0x12CB3460, 36963305742048280, 230985185, 230985190, 5, 640x360 
0x12CB3460, 36963305742369608, 230985215, 230985218, 3, 640x360 
0x12CB3460, 36963305742687664, 230985244, 230985247, 3, 640x360 
0x12CB3460, 36963305743006496, 230985276, 230985279, 3, 640x360 
0x12CB3460, 36963305743327048, 230985315, 230985318, 3, 640x360 
0x12CB3460, 36963305743647280, 230985345, 230985377, 32, 640x360 
0x12CB3460, 36963305744057264, 230985386, 230985392, 6, 640x360 
0x12CB3460, 36963305744448024, 230985425, 230985428, 3, 640x360 
0x12CB3460, 36963305744767672, 230985455, 230985458, 3, 640x360 
0x12CB3460, 36963305745087232, 230985486, 230985488, 2, 640x360 
0x12CB3460, 36963305745408592, 230985516, 230985518, 2, 640x360 
0x12CB3460, 36963305745726416, 230985556, 230985559, 3, 640x360 
0x12CB3460, 36963305746047656, 230985585, 230985587, 2, 640x360 
0x12CB3460, 36963305746368064, 230985616, 230985619, 3, 640x360 
0x12CB3460, 36963305746688672, 230985646, 230985649, 3, 640x360 
0x12CB3460, 36963305747009848, 230985676, 230985680, 4, 640x360 
0x12CB3460, 36963305747330736, 230985719, 230985723, 4, 640x360 
0x12CB3460, 36963305747648400, 230985745, 230985751, 6, 640x360 
0x12CB3460, 36963305747967544, 230985775, 230985778, 3, 640x360 
0x12CB3460, 36963305748447672, 230985825, 230985828, 3, 640x360 
0x12CB3460, 36963305748768032, 230985876, 230985879, 3, 640x360 
0x12CB3460, 36963305749086632, 230985885, 230985888, 3, 640x360 
0x12CB3460, 36963305749407296, 230985916, 230985919, 3, 640x360 
0x12CB3460, 36963305749725784, 230985946, 230985949, 3, 640x360 
0x12CB3460, 36963305750048128, 230985985, 230985998, 13, 640x360 
0x12CB3460, 36963305750368600, 230986016, 230986018, 2, 640x360 
0x12CB3460, 36963305750689000, 230986046, 230986049, 3, 640x360 
0x12CB3460, 36963305751007032, 230986075, 230986078, 3, 640x360 
0x12CB3460, 36963305751327056, 230986106, 230986110, 4, 640x360 
0x12CB3460, 36963305751647184, 230986146, 230986148, 2, 640x360 
0x12CB3460, 36963305752128776, 230986196, 230986201, 5, 640x360 
0x12CB3460, 36963305752447488, 230986226, 230986228, 2, 640x360 
0x12CB3460, 36963305752767632, 230986255, 230986259, 4, 640x360 
0x12CB3460, 36963305753086664, 230986286, 230986303, 17, 640x360 
0x12CB3460, 36963305753409656, 230986317, 230986320, 3, 640x360 
0x12CB3460, 36963305753728520, 230986381, 230986388, 7, 640x360 
0x12CB3460, 36963305754132136, 230986388, 230986396, 8, 640x360 
0x12CB3460, 36963305754366128, 230986416, 230986418, 2, 640x360 
0x12CB3460, 36963305754686280, 230986445, 230986448, 3, 640x360 
0x12CB3460, 36963305755007784, 230986476, 230986481, 5, 640x360 
0x12CB3460, 36963305755328248, 230986514, 230986517, 3, 640x360 
0x12CB3460, 36963305755647880, 230986545, 230986549, 4, 640x360 
0x12CB3460, 36963305756126904, 230986595, 230986598, 3, 640x360 
0x12CB3460, 36963305756448768, 230986625, 230986627, 2, 640x360 
0x12CB3460, 36963305756766560, 230986656, 230986659, 3, 640x360 
0x12CB3460, 36963305757095304, 230986687, 230986690, 3, 640x360 
0x12CB3460, 36963305757406656, 230986716, 230986718, 2, 640x360 
0x12CB3460, 36963305757727544, 230986755, 230986759, 4, 640x360 
0x12CB3460, 36963305758048632, 230986786, 230986798, 12, 640x360 
0x12CB3460, 36963305758366312, 230986817, 230986820, 3, 640x360 
0x12CB3460, 36963305758686432, 230986845, 230986882, 37, 640x360 
0x12CB3460, 36963305759115112, 230986887, 230986897, 10, 640x360 
0x12CB3460, 36963305759326264, 230986906, 230986911, 5, 640x360 
0x12CB3460, 36963305759648168, 230986947, 230986949, 2, 640x360 
0x12CB3460, 36963305760125928, 230986996, 230986999, 3, 640x360 
0x12CB3460, 36963305760447496, 230987026, 230987030, 4, 640x360 
0x12CB3460, 36963305760766600, 230987056, 230987064, 8, 640x360 
0x12CB3460, 36963305761089200, 230987086, 230987095, 9, 640x360 
0x12CB3460, 36963305761408304, 230987115, 230987118, 3, 640x360 
0x12CB3460, 36963305761726816, 230987156, 230987159, 3, 640x360 
0x12CB3460, 36963305762055984, 230987185, 230987187, 2, 640x360 
0x12CB3460, 36963305762369712, 230987216, 230987218, 2, 640x360 
0x12CB3460, 36963305762687464, 230987245, 230987247, 2, 640x360 
0x12CB3460, 36963305763006616, 230987276, 230987278, 2, 640x360 
0x12CB3460, 36963305763328784, 230987317, 230987320, 3, 640x360 
0x12CB3460, 36963305764131088, 230987395, 230987401, 6, 640x360 
0x12CB3460, 36963305764447832, 230987425, 230987432, 7, 640x360 
0x12CB3460, 36963305764767904, 230987455, 230987459, 4, 640x360 
0x12CB3460, 36963305765087168, 230987486, 230987488, 2, 640x360 
0x12CB3460, 36963305765409296, 230987516, 230987519, 3, 640x360 
0x12CB3460, 36963305765730096, 230987556, 230987562, 6, 640x360 
0x12CB3460, 36963305766046352, 230987585, 230987588, 3, 640x360 
0x12CB3460, 36963305766368112, 230987614, 230987617, 3, 640x360 
0x12CB3460, 36963305766688976, 230987646, 230987648, 2, 640x360 
0x12CB3460, 36963305767011368, 230987675, 230987680, 5, 640x360 
0x12CB3460, 36963305767332240, 230987716, 230987718, 2, 640x360 
0x12CB3460, 36963305767806880, 230987756, 230987759, 3, 640x360 
0x12CB3460, 36963305768128088, 230987795, 230987798, 3, 640x360 
0x12CB3460, 36963305768445944, 230987825, 230987828, 3, 640x360 
0x12CB3460, 36963305768766736, 230987866, 230987870, 4, 640x360 
0x12CB3460, 36963305769095120, 230987886, 230987889, 3, 640x360 
0x12CB3460, 36963305769406928, 230987915, 230987918, 3, 640x360 
0x12CB3460, 36963305769726432, 230987945, 230987948, 3, 640x360 
0x12CB3460, 36963305770048000, 230987985, 230987988, 3, 640x360 
0x12CB3460, 36963305770369136, 230988016, 230988022, 6, 640x360 
0x12CB3460, 36963305770687336, 230988046, 230988049, 3, 640x360 
0x12CB3460, 36963305771006984, 230988076, 230988078, 2, 640x360 
0x12CB3460, 36963305771487536, 230988125, 230988128, 3, 640x360 
0x12CB3460, 36963305771807120, 230988155, 230988158, 3, 640x360 
0x12CB3460, 36963305772127264, 230988186, 230988189, 3, 640x360 
0x12CB3460, 36963305772447080, 230988225, 230988227, 2, 640x360 
0x12CB3460, 36963305772767592, 230988255, 230988258, 3, 640x360 
0x12CB3460, 36963305773086472, 230988286, 230988288, 2, 640x360 
0x12CB3460, 36963305773409200, 230988316, 230988319, 3, 640x360 
0x12CB3460, 36963305773728160, 230988376, 230988380, 4, 640x360 
0x12CB3460, 36963305774046464, 230988387, 230988392, 5, 640x360 
0x12CB3460, 36963305774368424, 230988415, 230988417, 2, 640x360 
0x12CB3460, 36963305774687552, 230988445, 230988457, 12, 640x360 
0x12CB3460, 36963305775008432, 230988475, 230988478, 3, 640x360 
0x12CB3460, 36963305775489016, 230988527, 230988529, 2, 640x360 
0x12CB3460, 36963305775807480, 230988558, 230988561, 3, 640x360 
0x12CB3460, 36963305776128984, 230988587, 230988590, 3, 640x360 
0x12CB3460, 36963305776447024, 230988625, 230988628, 3, 640x360 
0x12CB3460, 36963305776770264, 230988656, 230988660, 4, 640x360 
0x12CB3460, 36963305777090024, 230988696, 230988701, 5, 640x360 
0x12CB3460, 36963305777408592, 230988716, 230988719, 3, 640x360 
0x12CB3460, 36963305777726976, 230988755, 230988759, 4, 640x360 
0x12CB3460, 36963305778046960, 230988785, 230988788, 3, 640x360 
0x12CB3460, 36963305778367560, 230988815, 230988818, 3, 640x360 
0x12CB3460, 36963305778686272, 230988845, 230988847, 2, 640x360 
0x12CB3460, 36963305779085664, 230988886, 230988889, 3, 640x360 
0x12CB3460, 36963305779486896, 230988925, 230988928, 3, 640x360 
0x12CB3460, 36963305779807136, 230988956, 230988958, 2, 640x360 
0x12CB3460, 36963305780126976, 230988987, 230988990, 3, 640x360 
0x12CB3460, 36963305780447720, 230989026, 230989028, 2, 640x360 
0x12CB3460, 36963305780768320, 230989055, 230989058, 3, 640x360 
0x12CB3460, 36963305781086552, 230989085, 230989088, 3, 640x360 
0x12CB3460, 36963305781407456, 230989115, 230989117, 2, 640x360 
0x12CB3460, 36963305781727952, 230989156, 230989159, 3, 640x360 
0x12CB3460, 36963305782048872, 230989185, 230989188, 3, 640x360 
0x12CB3460, 36963305782366632, 230989216, 230989220, 4, 640x360 
0x12CB3460, 36963305782686472, 230989245, 230989247, 2, 640x360 
0x12CB3460, 36963305783167096, 230989295, 230989298, 3, 640x360 
0x12CB3460, 36963305783485640, 230989326, 230989328, 2, 640x360 
0x12CB3460, 36963305783806544, 230989396, 230989402, 6, 640x360 
0x12CB3460, 36963305784213488, 230989405, 230989422, 17, 640x360 
0x12CB3460, 36963305784451816, 230989423, 230989432, 9, 640x360 
0x12CB3460, 36963305784765432, 230989457, 230989472, 15, 640x360 
0x12CB3460, 36963305785085368, 230989485, 230989494, 9, 640x360 
0x12CB3460, 36963305785410680, 230989516, 230989519, 3, 640x360 
0x12CB3460, 36963305785726464, 230989546, 230989549, 3, 640x360 
0x12CB3460, 36963305786049416, 230989586, 230989598, 12, 640x360 
